symbol,datetime,security_id,bid_price,bid_order_qty,bid_executed_qty,ask_order_qty,ask_executed_qty
CS2503,2025-02-12 09:16:11.370000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:16:11.869000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:16:12.124000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:16:14.623000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:16:15.372000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:16:17.369000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:16:21.621000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:16:21.870000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:16:22.867000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:16:23.117000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:16:23.621000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:16:24.124000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:16:25.875000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:16:26.122000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:16:30.868000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:16:32.373000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:16:33.120000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:16:35.386000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:16:37.161000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:16:44.366000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:16:45.366000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:16:45.867000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:16:46.115000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:16:46.367000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:16:47.668000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:16:53.364000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:16:57.367000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:16:58.115000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:00.878000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:01.394000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:01.889000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:02.127000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:03.379000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:04.167000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:06.112000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:06.363000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:09.863000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:10.365000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:10.872000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:12.368000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:21.629000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:25.365000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:26.663000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:26.866000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:27.376000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:28.114000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:28.863000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:29.113000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:29.370000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:29.619000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:30.364000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:30.658000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:31.166000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:31.368000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:31.870000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:32.664000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:33.365000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:34.118000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:34.867000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:35.370000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:35.678000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:37.117000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:37.363000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:39.866000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:40.614000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:42.871000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:43.612000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:44.360000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:45.156000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:45.361000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:49.366000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:50.610000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:51.359000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:53.116000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:54.610000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:55.663000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:56.369000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:56.675000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:57.358000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:58.358000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:17:59.860000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:00.160000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:00.360000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:00.862000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:01.371000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:02.663000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:03.610000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:04.357000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:05.361000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:06.661000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:07.672000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:08.368000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:09.662000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:09.867000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:10.182000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:10.384000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:12.378000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:13.864000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:15.361000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:15.858000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:16.170000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:16.387000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:17.122000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:17.680000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:17.888000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:18.374000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:18.671000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:18.864000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:20.366000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:21.862000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:24.356000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:25.357000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:26.361000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:27.358000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:28.610000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:29.662000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:30.163000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:30.359000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:31.106000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:31.358000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:31.657000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:31.862000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:32.360000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:32.607000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:33.354000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:33.607000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:34.104000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:34.356000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:34.856000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:35.605000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:36.102000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:36.355000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:37.105000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:37.353000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:37.605000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:38.603000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:39.355000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:42.357000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:43.852000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:44.864000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:46.167000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:46.357000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:47.360000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:49.659000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:50.353000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:52.353000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:56.364000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:57.354000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:58.356000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:59.366000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:18:59.866000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:19:01.357000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:19:04.354000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:19:12.661000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:19:14.852000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:19:22.855000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:19:28.858000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:19:29.856000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:19:33.355000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:19:37.174000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:19:38.692000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:19:40.103000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:19:41.349000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:19:43.111000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:19:44.679000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:19:44.860000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:19:46.362000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:19:47.596000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:19:47.850000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:19:49.351000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:19:50.849000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:19:52.599000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:19:53.350000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:19:54.162000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:19:55.106000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:19:56.846000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:19:57.847000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:19:59.104000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:19:59.366000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:19:59.862000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:20:00.357000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:20:00.849000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:20:06.357000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:20:06.675000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:20:07.362000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:20:07.601000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:20:14.855000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:20:17.161000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:20:19.348000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:20:21.348000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:20:21.595000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:20:21.845000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:20:22.100000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:20:22.348000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:20:24.355000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:20:24.849000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:20:27.347000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:20:28.093000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:20:29.848000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:20:30.846000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:20:31.846000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:20:38.342000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:20:43.169000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:20:44.863000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:20:45.181000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:20:47.347000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:20:49.355000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:20:54.663000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:20:59.088000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:20:59.844000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:21:00.868000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:21:02.348000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:21:03.345000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:21:05.164000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:21:05.590000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:21:09.093000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:21:14.339000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:21:14.839000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:21:17.089000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:21:17.841000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:21:18.842000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:21:20.846000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:21:23.592000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:21:29.850000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:21:30.167000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:21:30.846000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:21:31.346000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:21:32.840000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:21:36.589000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:21:39.835000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:21:41.340000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:21:50.085000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:21:50.837000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:22:00.834000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:22:01.672000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:22:02.339000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:22:02.839000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:22:03.160000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:22:03.336000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:22:03.670000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:22:04.386000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:22:06.837000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:22:09.340000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:22:11.336000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:22:12.334000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:22:12.582000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:22:12.836000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:22:13.667000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:22:15.840000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:22:16.087000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:22:16.335000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:22:16.590000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:22:19.589000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:22:21.335000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:22:21.835000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:22:22.084000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:22:23.080000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:22:23.333000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:22:23.599000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:22:23.853000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:22:24.186000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:22:25.663000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:22:27.834000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:22:28.160000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:22:28.834000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:22:30.844000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:22:31.338000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:22:37.867000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:22:41.833000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:22:45.833000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:22:46.331000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:22:47.857000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:22:49.583000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:22:51.340000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:22:58.175000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:23:00.842000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:23:01.338000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:23:01.833000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:23:06.838000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:23:11.166000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:23:12.092000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:23:13.835000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:23:16.170000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:23:16.340000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:23:19.174000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:23:20.836000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:23:23.078000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:23:26.078000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:23:26.825000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:23:27.163000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:23:27.845000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:23:30.842000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:23:31.089000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:23:37.324000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:23:50.826000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:23:51.571000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:23:53.213000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:23:59.681000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:24:00.835000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:24:04.586000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:24:04.831000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:24:05.178000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:24:08.825000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:24:09.073000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:24:14.576000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:24:17.825000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:24:18.820000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:24:19.317000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 09:24:22.571000-12:00,205000008290,2556,5760,5931,6375,5316
